ADM1_EN,ntl,year,day_of_year,filename,date
Poltavska,29056.00927,2014,335,VNP46A3.A2014335.h21v04.001.2021126160637.h5,01/12/2014
Sevastopol,41499.73615,2014,335,VNP46A3.A2014335.h21v04.001.2021126160637.h5,01/12/2014
Vinnytska,0,2014,335,VNP46A3.A2014335.h21v04.001.2021126160637.h5,01/12/2014
Zaporizka,16651.92348,2014,335,VNP46A3.A2014335.h21v04.001.2021126160637.h5,01/12/2014
Luhanska,64011.82789,2014,335,VNP46A3.A2014335.h22v04.001.2021126160703.h5,01/12/2014
Khmelnytska,32874.35167,2015,1,VNP46A3.A2015001.h20v03.001.2021125021843.h5,01/01/2015
Kyivska,13954.08545,2015,1,VNP46A3.A2015001.h20v03.001.2021125021843.h5,01/01/2015
Lvivska,9893.278413,2015,1,VNP46A3.A2015001.h20v03.001.2021125021843.h5,01/01/2015
Rivnenska,8976.890218,2015,1,VNP46A3.A2015001.h20v03.001.2021125021843.h5,01/01/2015
Ternopilska,21049.17349,2015,1,VNP46A3.A2015001.h20v03.001.2021125021843.h5,01/01/2015
Volynska,10709.75913,2015,1,VNP46A3.A2015001.h20v03.001.2021125021843.h5,01/01/2015
Zhytomyrska,42502.82828,2015,1,VNP46A3.A2015001.h20v03.001.2021125021843.h5,01/01/2015
Cherkaska,10984.03266,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Chernivetska,25365.09084,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Ivano-Frankivska,26135.90379,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Khmelnytska,27167.73489,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Kirovohradska,40929.02595,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Kyivska,43077.12115,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Lvivska,28661.16645,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Odeska,42834.79575,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Ternopilska,24947.14349,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Vinnytska,12743.23569,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Zakarpatska,43982.21894,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Zhytomyrska,29618.56823,2015,1,VNP46A3.A2015001.h20v04.001.2021125061142.h5,01/01/2015
Cherkaska,16830.36921,2015,1,VNP46A3.A2015001.h21v03.001.2021124223835.h5,01/01/2015
Chernihivska,21766.69455,2015,1,VNP46A3.A2015001.h21v03.001.2021124223835.h5,01/01/2015
Kharkivska,58642.65691,2015,1,VNP46A3.A2015001.h21v03.001.2021124223835.h5,01/01/2015
Kyiv,9403.77244,2015,1,VNP46A3.A2015001.h21v03.001.2021124223835.h5,01/01/2015
Kyivska,27545.26558,2015,1,VNP46A3.A2015001.h21v03.001.2021124223835.h5,01/01/2015
Luhanska,65249.23692,2015,1,VNP46A3.A2015001.h21v03.001.2021124223835.h5,01/01/2015
Poltavska,42560.75206,2015,1,VNP46A3.A2015001.h21v03.001.2021124223835.h5,01/01/2015
Sumska,43393.21466,2015,1,VNP46A3.A2015001.h21v03.001.2021124223835.h5,01/01/2015
Autonomous Republic of Crimea,30996.00415,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Cherkaska,47452.0266,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Dnipropetrovska,58788.29001,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Donetska,61741.29585,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Kharkivska,55905.38064,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Khersonska,56471.60226,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Kirovohradska,60988.32899,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Kyivska,43918.85502,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Luhanska,65398.10821,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Mykolaivska,57969.01233,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Odeska,53871.24863,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Poltavska,50679.38958,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Sevastopol,180.530343,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Vinnytska,65535,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Zaporizka,56842.38255,2015,1,VNP46A3.A2015001.h21v04.001.2021125021959.h5,01/01/2015
Luhanska,65535,2015,1,VNP46A3.A2015001.h22v04.001.2021125022106.h5,01/01/2015
Khmelnytska,13913.03276,2015,32,VNP46A3.A2015032.h20v03.001.2021125061015.h5,01/02/2015
Kyivska,4117.802202,2015,32,VNP46A3.A2015032.h20v03.001.2021125061015.h5,01/02/2015
Lvivska,7.163925153,2015,32,VNP46A3.A2015032.h20v03.001.2021125061015.h5,01/02/2015
Rivnenska,682.5102172,2015,32,VNP46A3.A2015032.h20v03.001.2021125061015.h5,01/02/2015
Ternopilska,4236.513881,2015,32,VNP46A3.A2015032.h20v03.001.2021125061015.h5,01/02/2015
Volynska,236.8792053,2015,32,VNP46A3.A2015032.h20v03.001.2021125061015.h5,01/02/2015
Zhytomyrska,12598.73369,2015,32,VNP46A3.A2015032.h20v03.001.2021125061015.h5,01/02/2015
Cherkaska,245.4364357,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Chernivetska,647.9807018,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Ivano-Frankivska,2634.524827,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Khmelnytska,13219.89342,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Kirovohradska,1.038176427,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Kyivska,332.8962351,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Lvivska,5624.863978,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Odeska,6623.195738,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Ternopilska,2111.860005,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Vinnytska,11484.59652,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Zakarpatska,6113.262454,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Zhytomyrska,22370.52546,2015,32,VNP46A3.A2015032.h20v04.001.2021125061019.h5,01/02/2015
Cherkaska,10972.0886,2015,32,VNP46A3.A2015032.h21v03.001.2021125061154.h5,01/02/2015
Chernihivska,14123.77926,2015,32,VNP46A3.A2015032.h21v03.001.2021125061154.h5,01/02/2015
Kharkivska,56106.05742,2015,32,VNP46A3.A2015032.h21v03.001.2021125061154.h5,01/02/2015
Kyiv,3046.198637,2015,32,VNP46A3.A2015032.h21v03.001.2021125061154.h5,01/02/2015
Kyivska,6037.351814,2015,32,VNP46A3.A2015032.h21v03.001.2021125061154.h5,01/02/2015
Luhanska,65535,2015,32,VNP46A3.A2015032.h21v03.001.2021125061154.h5,01/02/2015
Poltavska,13420.88424,2015,32,VNP46A3.A2015032.h21v03.001.2021125061154.h5,01/02/2015
Sumska,31547.0451,2015,32,VNP46A3.A2015032.h21v03.001.2021125061154.h5,01/02/2015
Autonomous Republic of Crimea,4460.636495,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Cherkaska,4514.08518,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Dnipropetrovska,1391.023519,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Donetska,665.3405246,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Kharkivska,39692.53458,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Khersonska,5055.341483,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Kirovohradska,11586.01082,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Kyivska,3270.561725,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Luhanska,17814.16525,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Mykolaivska,1247.126362,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Odeska,15346.99534,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Poltavska,22492.83179,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Sevastopol,898.292876,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Vinnytska,0.895833333,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Zaporizka,754.2219535,2015,32,VNP46A3.A2015032.h21v04.001.2021125061209.h5,01/02/2015
Luhanska,18837.3657,2015,32,VNP46A3.A2015032.h22v04.001.2021125092046.h5,01/02/2015
Khmelnytska,11.70501275,2015,60,VNP46A3.A2015060.h20v03.001.2021125114521.h5,01/03/2015
Kyivska,3.82303969,2015,60,VNP46A3.A2015060.h20v03.001.2021125114521.h5,01/03/2015
Lvivska,54.98999932,2015,60,VNP46A3.A2015060.h20v03.001.2021125114521.h5,01/03/2015
Rivnenska,3.784068502,2015,60,VNP46A3.A2015060.h20v03.001.2021125114521.h5,01/03/2015
Ternopilska,0.502249534,2015,60,VNP46A3.A2015060.h20v03.001.2021125114521.h5,01/03/2015
Volynska,10.81648535,2015,60,VNP46A3.A2015060.h20v03.001.2021125114521.h5,01/03/2015
Zhytomyrska,2.011436767,2015,60,VNP46A3.A2015060.h20v03.001.2021125114521.h5,01/03/2015
Cherkaska,1.304408677,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Chernivetska,110.5455012,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Ivano-Frankivska,723.5603745,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Khmelnytska,5.6326042,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Kirovohradska,1.063750927,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Kyivska,1.739279852,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Lvivska,45.54255196,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Odeska,2157.413928,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Ternopilska,1.053919818,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Vinnytska,1.322056624,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Zakarpatska,840.1893575,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Zhytomyrska,1.867154278,2015,60,VNP46A3.A2015060.h20v04.001.2021125132603.h5,01/03/2015
Cherkaska,1.024596668,2015,60,VNP46A3.A2015060.h21v03.001.2021125114811.h5,01/03/2015
Chernihivska,5.468689502,2015,60,VNP46A3.A2015060.h21v03.001.2021125114811.h5,01/03/2015
Kharkivska,117.2897917,2015,60,VNP46A3.A2015060.h21v03.001.2021125114811.h5,01/03/2015
Kyiv,23.40159574,2015,60,VNP46A3.A2015060.h21v03.001.2021125114811.h5,01/03/2015
Kyivska,25.04820021,2015,60,VNP46A3.A2015060.h21v03.001.2021125114811.h5,01/03/2015
Luhanska,0.1875,2015,60,VNP46A3.A2015060.h21v03.001.2021125114811.h5,01/03/2015
Poltavska,7.954268926,2015,60,VNP46A3.A2015060.h21v03.001.2021125114811.h5,01/03/2015
Sumska,6.198565788,2015,60,VNP46A3.A2015060.h21v03.001.2021125114811.h5,01/03/2015
Autonomous Republic of Crimea,420.2982693,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Cherkaska,168.7100616,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Dnipropetrovska,1490.079371,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Donetska,31.6799194,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Kharkivska,170.5078412,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Khersonska,2250.863462,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Kirovohradska,83.75023753,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Kyivska,112.8349442,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Luhanska,1890.805533,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Mykolaivska,1076.418276,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Odeska,1793.834694,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Poltavska,270.3860987,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Sevastopol,44.48548813,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Vinnytska,0.958333333,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Zaporizka,636.4343835,2015,60,VNP46A3.A2015060.h21v04.001.2021125133929.h5,01/03/2015
Luhanska,5957.790821,2015,60,VNP46A3.A2015060.h22v04.001.2021125114939.h5,01/03/2015
Khmelnytska,81.66860334,2015,91,VNP46A3.A2015091.h20v03.001.2021125134334.h5,01/04/2015
Kyivska,10.98114714,2015,91,VNP46A3.A2015091.h20v03.001.2021125134334.h5,01/04/2015
Lvivska,0.746430753,2015,91,VNP46A3.A2015091.h20v03.001.2021125134334.h5,01/04/2015
Rivnenska,266.9782286,2015,91,VNP46A3.A2015091.h20v03.001.2021125134334.h5,01/04/2015
Ternopilska,0.948754527,2015,91,VNP46A3.A2015091.h20v03.001.2021125134334.h5,01/04/2015
Volynska,34.41413126,2015,91,VNP46A3.A2015091.h20v03.001.2021125134334.h5,01/04/2015
Zhytomyrska,11.6198135,2015,91,VNP46A3.A2015091.h20v03.001.2021125134334.h5,01/04/2015
Cherkaska,1.354327035,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Chernivetska,1.663698169,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Ivano-Frankivska,119.4977152,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Khmelnytska,9.051050793,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Kirovohradska,1.395848777,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Kyivska,1.103098071,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Lvivska,4.641456284,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Odeska,955.4479533,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Ternopilska,20.14804232,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Vinnytska,1.303888889,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Zakarpatska,6.641326388,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Zhytomyrska,1.013777853,2015,91,VNP46A3.A2015091.h20v04.001.2021125142438.h5,01/04/2015
Cherkaska,35.56625231,2015,91,VNP46A3.A2015091.h21v03.001.2021125141559.h5,01/04/2015
Chernihivska,5.38600043,2015,91,VNP46A3.A2015091.h21v03.001.2021125141559.h5,01/04/2015
Kharkivska,9.123712121,2015,91,VNP46A3.A2015091.h21v03.001.2021125141559.h5,01/04/2015
Kyiv,58.10821144,2015,91,VNP46A3.A2015091.h21v03.001.2021125141559.h5,01/04/2015
Kyivska,1892.628068,2015,91,VNP46A3.A2015091.h21v03.001.2021125141559.h5,01/04/2015
Luhanska,0.38372093,2015,91,VNP46A3.A2015091.h21v03.001.2021125141559.h5,01/04/2015
Poltavska,30.69955451,2015,91,VNP46A3.A2015091.h21v03.001.2021125141559.h5,01/04/2015
Sumska,4.527305632,2015,91,VNP46A3.A2015091.h21v03.001.2021125141559.h5,01/04/2015
Autonomous Republic of Crimea,227.3275229,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Cherkaska,33.70059797,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Dnipropetrovska,53.19813319,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Donetska,12.95559249,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Kharkivska,7.167850331,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Khersonska,2725.005368,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Kirovohradska,31.58815337,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Kyivska,1.298315842,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Luhanska,4.037642322,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Mykolaivska,1056.595489,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Odeska,1580.925172,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Poltavska,70.17762128,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Sevastopol,45.10026385,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Vinnytska,0.708333333,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Zaporizka,650.3653381,2015,91,VNP46A3.A2015091.h21v04.001.2021125134347.h5,01/04/2015
Luhanska,0.681082671,2015,91,VNP46A3.A2015091.h22v04.001.2021125134421.h5,01/04/2015
Khmelnytska,65067.51235,2015,121,VNP46A3.A2015121.h20v03.001.2021125164214.h5,01/05/2015
Kyivska,56121.87742,2015,121,VNP46A3.A2015121.h20v03.001.2021125164214.h5,01/05/2015
Lvivska,54728.40498,2015,121,VNP46A3.A2015121.h20v03.001.2021125164214.h5,01/05/2015
Rivnenska,65253.09382,2015,121,VNP46A3.A2015121.h20v03.001.2021125164214.h5,01/05/2015
Ternopilska,47793.87798,2015,121,VNP46A3.A2015121.h20v03.001.2021125164214.h5,01/05/2015
Volynska,65440.55461,2015,121,VNP46A3.A2015121.h20v03.001.2021125164214.h5,01/05/2015
Zhytomyrska,57294.22139,2015,121,VNP46A3.A2015121.h20v03.001.2021125164214.h5,01/05/2015
Cherkaska,77.20165617,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Chernivetska,47441.65777,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Ivano-Frankivska,64594.46974,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Khmelnytska,41344.14553,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Kirovohradska,146.3865827,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Kyivska,4208.810064,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Lvivska,64319.02709,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Odeska,1678.869539,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Ternopilska,56075.15631,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Vinnytska,23659.96315,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Zakarpatska,24175.9673,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Zhytomyrska,35602.35428,2015,121,VNP46A3.A2015121.h20v04.001.2021125164227.h5,01/05/2015
Cherkaska,65535,2015,121,VNP46A3.A2015121.h21v03.001.2021125164223.h5,01/05/2015
Chernihivska,65535,2015,121,VNP46A3.A2015121.h21v03.001.2021125164223.h5,01/05/2015
Kharkivska,65535,2015,121,VNP46A3.A2015121.h21v03.001.2021125164223.h5,01/05/2015
Kyiv,65535,2015,121,VNP46A3.A2015121.h21v03.001.2021125164223.h5,01/05/2015
Kyivska,62771.99243,2015,121,VNP46A3.A2015121.h21v03.001.2021125164223.h5,01/05/2015
Luhanska,65535,2015,121,VNP46A3.A2015121.h21v03.001.2021125164223.h5,01/05/2015
Poltavska,65535,2015,121,VNP46A3.A2015121.h21v03.001.2021125164223.h5,01/05/2015
Sumska,65535,2015,121,VNP46A3.A2015121.h21v03.001.2021125164223.h5,01/05/2015
Autonomous Republic of Crimea,295.8024865,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Cherkaska,35001.03963,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Dnipropetrovska,60381.3706,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Donetska,43066.15191,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Kharkivska,64252.69684,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Khersonska,26014.21394,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Kirovohradska,44610.4949,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Kyivska,15382.66116,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Luhanska,51767.44394,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Mykolaivska,32537.60806,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Odeska,6980.648877,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Poltavska,65438.31582,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Sevastopol,29.72559367,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Vinnytska,23210.39583,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Zaporizka,23605.24974,2015,121,VNP46A3.A2015121.h21v04.001.2021125164229.h5,01/05/2015
Luhanska,64474.56311,2015,121,VNP46A3.A2015121.h22v04.001.2021125164256.h5,01/05/2015
Khmelnytska,65535,2015,152,VNP46A3.A2015152.h20v03.001.2021125175010.h5,01/06/2015
Kyivska,65535,2015,152,VNP46A3.A2015152.h20v03.001.2021125175010.h5,01/06/2015
Lvivska,65535,2015,152,VNP46A3.A2015152.h20v03.001.2021125175010.h5,01/06/2015
Rivnenska,65535,2015,152,VNP46A3.A2015152.h20v03.001.2021125175010.h5,01/06/2015
Ternopilska,65535,2015,152,VNP46A3.A2015152.h20v03.001.2021125175010.h5,01/06/2015
Volynska,65535,2015,152,VNP46A3.A2015152.h20v03.001.2021125175010.h5,01/06/2015
Zhytomyrska,65535,2015,152,VNP46A3.A2015152.h20v03.001.2021125175010.h5,01/06/2015
Cherkaska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Chernivetska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Ivano-Frankivska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Khmelnytska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Kirovohradska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Kyivska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Lvivska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Odeska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Ternopilska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Vinnytska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Zakarpatska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Zhytomyrska,65535,2015,152,VNP46A3.A2015152.h20v04.001.2021125175012.h5,01/06/2015
Cherkaska,65535,2015,152,VNP46A3.A2015152.h21v03.001.2021125185020.h5,01/06/2015
Chernihivska,65535,2015,152,VNP46A3.A2015152.h21v03.001.2021125185020.h5,01/06/2015
Kharkivska,65535,2015,152,VNP46A3.A2015152.h21v03.001.2021125185020.h5,01/06/2015
Kyiv,65535,2015,152,VNP46A3.A2015152.h21v03.001.2021125185020.h5,01/06/2015
Kyivska,65535,2015,152,VNP46A3.A2015152.h21v03.001.2021125185020.h5,01/06/2015
Luhanska,65535,2015,152,VNP46A3.A2015152.h21v03.001.2021125185020.h5,01/06/2015
Poltavska,65535,2015,152,VNP46A3.A2015152.h21v03.001.2021125185020.h5,01/06/2015
Sumska,65535,2015,152,VNP46A3.A2015152.h21v03.001.2021125185020.h5,01/06/2015
Autonomous Republic of Crimea,65535,2015,152,VNP46A3.A2015152.h21v04.001.2021125175021.h5,01/06/2015
Cherkaska,65535,2015,152,VNP46A3.A2015152.h21v04.001.2021125175021.h5,01/06/2015
Dnipropetrovska,65535,2015,152,VNP46A3.A2015152.h21v04.001.2021125175021.h5,01/06/2015
